02-May-2019,11:00,02-May-2019,11:15,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,11:15,02-May-2019,11:30,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,11:30,02-May-2019,11:45,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,11:45,02-May-2019,12:00,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,12:00,02-May-2019,12:15,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,12:15,02-May-2019,12:30,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,12:30,02-May-2019,12:45,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,12:45,02-May-2019,13:00,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,13:00,02-May-2019,13:15,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,13:15,02-May-2019,13:30,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,13:30,02-May-2019,13:45,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,13:45,02-May-2019,14:00,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,14:00,02-May-2019,14:15,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,14:15,02-May-2019,14:30,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,14:30,02-May-2019,14:45,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,14:45,02-May-2019,15:00,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,15:00,02-May-2019,15:15,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,15:15,02-May-2019,15:30,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,15:30,02-May-2019,15:45,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,15:45,02-May-2019,16:00,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,16:00,02-May-2019,16:15,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,16:15,02-May-2019,16:30,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,16:30,02-May-2019,16:45,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,16:45,02-May-2019,17:00,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,17:00,02-May-2019,17:15,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,17:15,02-May-2019,17:30,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,17:30,02-May-2019,17:45,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,17:45,02-May-2019,18:00,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,18:00,02-May-2019,18:15,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,18:15,02-May-2019,18:30,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,18:30,02-May-2019,18:45,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,18:45,02-May-2019,19:00,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,19:00,02-May-2019,19:15,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,19:15,02-May-2019,19:30,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,19:30,02-May-2019,19:45,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,19:45,02-May-2019,20:00,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,20:00,02-May-2019,20:15,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,20:15,02-May-2019,20:30,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,20:30,02-May-2019,20:45,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,20:45,02-May-2019,21:00,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,21:00,02-May-2019,21:15,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,21:15,02-May-2019,21:30,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,21:30,02-May-2019,21:45,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,21:45,02-May-2019,22:00,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,22:00,02-May-2019,22:15,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,22:15,02-May-2019,22:30,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,22:30,02-May-2019,22:45,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,22:45,02-May-2019,23:00,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,23:00,02-May-2019,23:15,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,23:15,02-May-2019,23:30,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,23:30,02-May-2019,23:45,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2019,23:45,03-May-2019,00:00,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From Date,From Time,To Date,To Time,State Name,city,Station,WS,WD,Gust,Variance,AT,RH,SR,BP,PPAccum,Power,PM10,PM2_5,NO,NO2,NOx,CO,CO2,Ozone,BlackCarbon,Benzene,Toluene,Eth-Benzene,Xylene,CH4,NMHC,VWS,THC,NH3,SO2,Temp,MP-Xylene,RF,RackTemp,P_Xylene,O Xylene,ETH,SPM,AP,MH
01-Jan-2019,00:00,01-Jan-2019,00:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,148.2,,20.01,39.98,59.99,1.18,,,,,,,,,,,,,4.39,,,,,,,,,,
01-Jan-2019,00:15,01-Jan-2019,00:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,145.81,,13.47,36.8,50.28,1.12,,,,,,,,,,,,,7.38,,,,,,,,,,
01-Jan-2019,00:30,01-Jan-2019,00:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,145.81,,14.37,34.72,49.1,1.17,,,,,,,,,,,,,7.23,,,,,,,,,,
01-Jan-2019,00:45,01-Jan-2019,01:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,145.81,,10.78,29.31,40.09,1.06,,,,,,,,,,,,,6.66,,,,,,,,,,
01-Jan-2019,01:00,01-Jan-2019,01:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,113.67,,16.62,32.61,49.23,1.26,,,,,,,,,,,,,4.27,,,,,,,,,,
01-Jan-2019,01:15,01-Jan-2019,01:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,107.75,,6.6,24.85,31.46,1.25,,,,,,,,,,,,,6.49,,,,,,,,,,
01-Jan-2019,01:30,01-Jan-2019,01:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,107.75,,7.99,25.78,33.78,1.3,,,,,,,,,,,,,5.98,,,,,,,,,,
01-Jan-2019,01:45,01-Jan-2019,02:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,107.75,,7.29,26.73,34.02,1.21,,,,,,,,,,,,,5.24,,,,,,,,,,
01-Jan-2019,02:00,01-Jan-2019,02:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,97.99,,7.89,25.16,33.06,1.23,,,,,,,,,,,,,6.23,,,,,,,,,,
01-Jan-2019,02:15,01-Jan-2019,02:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,96.19,,6.32,22.9,29.22,1.15,,,,,,,,,,,,,10.2,,,,,,,,,,
01-Jan-2019,02:30,01-Jan-2019,02:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,96.19,,6.34,21.13,27.47,1.19,,,,,,,,,,,,,9.88,,,,,,,,,,
01-Jan-2019,02:45,01-Jan-2019,03:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,96.19,,5.29,19.36,24.65,1.2,,,,,,,,,,,,,9.74,,,,,,,,,,
01-Jan-2019,03:00,01-Jan-2019,03:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,82.39,,6.94,21.41,28.35,1.22,,,,,,,,,,,,,4.15,,,,,,,,,,
01-Jan-2019,03:15,01-Jan-2019,03:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,79.85,,9.94,25.46,35.4,1.19,,,,,,,,,,,,,5.24,,,,,,,,,,
01-Jan-2019,03:30,01-Jan-2019,03:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,79.85,,8.76,22.22,30.98,1.22,,,,,,,,,,,,,4.47,,,,,,,,,,
01-Jan-2019,03:45,01-Jan-2019,04:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,79.85,,10.43,24.86,35.29,1.15,,,,,,,,,,,,,4.3,,,,,,,,,,
01-Jan-2019,04:00,01-Jan-2019,04:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,101.75,,10.78,23.88,34.66,1.31,,,,,,,,,,,,,3.24,,,,,,,,,,
01-Jan-2019,04:15,01-Jan-2019,04:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,105.78,,9.76,21.73,31.49,1.31,,,,,,,,,,,,,6.1,,,,,,,,,,
01-Jan-2019,04:30,01-Jan-2019,04:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,105.78,,11.93,25.83,37.76,1.26,,,,,,,,,,,,,4.99,,,,,,,,,,
01-Jan-2019,04:45,01-Jan-2019,05:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,105.78,,10.26,22.91,33.17,1.29,,,,,,,,,,,,,4.47,,,,,,,,,,
01-Jan-2019,05:00,01-Jan-2019,05:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,116.45,,16.9,28.13,45.03,1.28,,,,,,,,,,,,,2.97,,,,,,,,,,
01-Jan-2019,05:15,01-Jan-2019,05:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,118.42,,14.2,28.09,42.29,1.38,,,,,,,,,,,,,5.93,,,,,,,,,,
01-Jan-2019,05:30,01-Jan-2019,05:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,118.42,,22.09,33.08,55.18,1.35,,,,,,,,,,,,,6.01,,,,,,,,,,
01-Jan-2019,05:45,01-Jan-2019,06:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,118.42,,19.5,32.43,51.94,1.41,,,,,,,,,,,,,5.76,,,,,,,,,,
01-Jan-2019,06:00,01-Jan-2019,06:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,134.5,,26.51,33.49,60.0,1.26,,,,,,,,,,,,,2.99,,,,,,,,,,
01-Jan-2019,06:15,01-Jan-2019,06:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,137.46,,18.55,33.16,51.71,1.29,,,,,,,,,,,,,5.91,,,,,,,,,,
01-Jan-2019,06:30,01-Jan-2019,06:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,137.46,,24.7,33.21,57.91,1.35,,,,,,,,,,,,,5.77,,,,,,,,,,
01-Jan-2019,06:45,01-Jan-2019,07:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,137.46,,33.13,39.98,73.11,1.31,,,,,,,,,,,,,6.41,,,,,,,,,,
01-Jan-2019,07:00,01-Jan-2019,07:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,139.95,,52.29,46.41,98.71,1.44,,,,,,,,,,,,,5.45,,,,,,,,,,
01-Jan-2019,07:15,01-Jan-2019,07:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,140.41,,47.8,45.45,93.26,1.42,,,,,,,,,,,,,5.34,,,,,,,,,,
01-Jan-2019,07:30,01-Jan-2019,07:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,140.41,,32.3,41.2,73.49,1.33,,,,,,,,,,,,,5.31,,,,,,,,,,
01-Jan-2019,07:45,01-Jan-2019,08:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,140.41,,18.68,33.87,52.55,1.34,,,,,,,,,,,,,4.46,,,,,,,,,,
01-Jan-2019,08:00,01-Jan-2019,08:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,150.15,,28.86,39.7,68.55,1.34,,,,,,,,,,,,,3.18,,,,,,,,,,
01-Jan-2019,08:15,01-Jan-2019,08:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,151.94,,30.88,43.33,74.2,1.39,,,,,,,,,,,,,7.17,,,,,,,,,,
01-Jan-2019,08:30,01-Jan-2019,08:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,151.94,,21.61,38.63,60.23,1.4,,,,,,,,,,,,,7.45,,,,,,,,,,
01-Jan-2019,08:45,01-Jan-2019,09:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,151.94,,15.19,34.02,49.21,1.34,,,,,,,,,,,,,7.18,,,,,,,,,,
01-Jan-2019,09:00,01-Jan-2019,09:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,153.05,,20.1,36.77,56.88,1.34,,,,,,,,,,,,,4.47,,,,,,,,,,
01-Jan-2019,09:15,01-Jan-2019,09:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,153.25,,24.29,42.48,66.76,1.28,,,,,,,,,,,,,7.96,,,,,,,,,,
01-Jan-2019,09:30,01-Jan-2019,09:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,153.25,,32.48,45.82,78.3,1.33,,,,,,,,,,,,,8.44,,,,,,,,,,
01-Jan-2019,09:45,01-Jan-2019,10:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,153.25,,27.51,45.13,72.64,1.34,,,,,,,,,,,,,7.59,,,,,,,,,,
01-Jan-2019,10:00,01-Jan-2019,10:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,139.49,,43.2,53.37,96.58,1.37,,,,,,,,,,,,,6.06,,,,,,,,,,
01-Jan-2019,10:15,01-Jan-2019,10:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.96,,24.25,41.13,65.39,1.27,,,,,,,,,,,,,7.67,,,,,,,,,,
01-Jan-2019,10:30,01-Jan-2019,10:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.96,,27.74,44.52,72.26,1.35,,,,,,,,,,,,,9.32,,,,,,,,,,
01-Jan-2019,10:45,01-Jan-2019,11:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.96,,40.64,51.93,92.57,1.39,,,,,,,,,,,,,9.21,,,,,,,,,,
01-Jan-2019,11:00,01-Jan-2019,11:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.71,,21.89,40.36,62.25,1.31,,,,,,,,,,,,,3.11,,,,,,,,,,
01-Jan-2019,11:15,01-Jan-2019,11:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.67,,21.73,40.31,62.03,1.39,,,,,,,,,,,,,5.54,,,,,,,,,,
01-Jan-2019,11:30,01-Jan-2019,11:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.67,,15.97,33.98,49.96,1.39,,,,,,,,,,,,,5.34,,,,,,,,,,
01-Jan-2019,11:45,01-Jan-2019,12:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.67,,18.21,36.95,55.16,1.46,,,,,,,,,,,,,5.0,,,,,,,,,,
01-Jan-2019,12:00,01-Jan-2019,12:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,115.0,,19.64,40.66,60.3,1.26,,,,,,,,,,,,,5.53,,,,,,,,,,
01-Jan-2019,12:15,01-Jan-2019,12:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,111.01,,23.1,41.39,64.49,1.26,,,,,,,,,,,,,7.36,,,,,,,,,,
01-Jan-2019,12:30,01-Jan-2019,12:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,111.01,,19.03,38.33,57.36,1.34,,,,,,,,,,,,,7.61,,,,,,,,,,
01-Jan-2019,12:45,01-Jan-2019,13:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,111.01,,16.89,35.09,51.97,1.29,,,,,,,,,,,,,7.56,,,,,,,,,,
01-Jan-2019,13:00,01-Jan-2019,13:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,93.28,,14.28,32.96,47.24,1.32,,,,,,,,,,,,,5.61,,,,,,,,,,
01-Jan-2019,13:15,01-Jan-2019,13:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,90.01,,18.19,38.96,57.15,1.54,,,,,,,,,,,,,5.15,,,,,,,,,,
01-Jan-2019,13:30,01-Jan-2019,13:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,90.01,,10.93,28.05,38.98,1.49,,,,,,,,,,,,,5.07,,,,,,,,,,
01-Jan-2019,13:45,01-Jan-2019,14:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,90.01,,19.68,37.36,57.05,1.57,,,,,,,,,,,,,4.56,,,,,,,,,,
01-Jan-2019,14:00,01-Jan-2019,14:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,86.74,,16.69,36.72,53.41,1.42,,,,,,,,,,,,,5.75,,,,,,,,,,
01-Jan-2019,14:15,01-Jan-2019,14:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,85.87,,24.49,43.23,67.72,1.39,,,,,,,,,,,,,9.4,,,,,,,,,,
01-Jan-2019,14:30,01-Jan-2019,14:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,85.87,,28.09,42.71,70.8,1.44,,,,,,,,,,,,,9.8,,,,,,,,,,
01-Jan-2019,14:45,01-Jan-2019,15:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,85.87,,25.23,42.91,68.14,1.44,,,,,,,,,,,,,9.53,,,,,,,,,,
01-Jan-2019,15:00,01-Jan-2019,15:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,75.99,,23.57,44.92,68.49,1.37,,,,,,,,,,,,,8.68,,,,,,,,,,
01-Jan-2019,15:15,01-Jan-2019,15:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,73.35,,30.82,46.59,77.41,1.42,,,,,,,,,,,,,7.83,,,,,,,,,,
01-Jan-2019,15:30,01-Jan-2019,15:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,73.35,,31.97,48.89,80.86,1.44,,,,,,,,,,,,,7.12,,,,,,,,,,
01-Jan-2019,15:45,01-Jan-2019,16:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,73.35,,30.27,48.7,78.98,1.45,,,,,,,,,,,,,7.52,,,,,,,,,,
01-Jan-2019,16:00,01-Jan-2019,16:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,66.86,,38.26,53.75,92.01,1.38,,,,,,,,,,,,,4.99,,,,,,,,,,
01-Jan-2019,16:15,01-Jan-2019,16:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,65.13,,37.38,50.47,87.85,1.43,,,,,,,,,,,,,7.78,,,,,,,,,,
01-Jan-2019,16:30,01-Jan-2019,16:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,65.13,,33.52,50.56,84.08,1.47,,,,,,,,,,,,,8.65,,,,,,,,,,
01-Jan-2019,16:45,01-Jan-2019,17:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,65.13,,45.71,54.57,100.29,1.43,,,,,,,,,,,,,7.69,,,,,,,,,,
01-Jan-2019,17:00,01-Jan-2019,17:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,93.53,,41.27,54.11,95.38,1.4,,,,,,,,,,,,,4.92,,,,,,,,,,
01-Jan-2019,17:15,01-Jan-2019,17:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,101.13,,54.27,58.21,112.48,1.49,,,,,,,,,,,,,10.56,,,,,,,,,,
01-Jan-2019,17:30,01-Jan-2019,17:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,101.13,,48.2,56.86,105.05,1.55,,,,,,,,,,,,,11.02,,,,,,,,,,
01-Jan-2019,17:45,01-Jan-2019,18:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,101.13,,59.75,63.08,122.83,1.72,,,,,,,,,,,,,10.96,,,,,,,,,,
01-Jan-2019,18:00,01-Jan-2019,18:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,121.88,,53.89,62.11,116.0,1.5,,,,,,,,,,,,,5.78,,,,,,,,,,
01-Jan-2019,18:15,01-Jan-2019,18:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,127.44,,80.13,68.67,148.81,1.78,,,,,,,,,,,,,8.18,,,,,,,,,,
